CountryOrTerritory,Namespace,Network,ResponsibleParty,TimeZone,StationName,EoICode,StationType,StationArea,Pollutant,SamplingPointId,Latitude,Longitude,Altitudee,MeasurementRegime,OperationalActivityBegin,OperationalActivityEnd,Sample,SamplingProcess,MeasurementEquipment,MeasurementMethod,SamplingEquipment,AnalyticalTechnique,envelope
Spain,ES.BDCA.AQD,CCAA Com. Valenciana,"CONSELLERIA DE AGRICULTURA, MEDIO AMBIENTE, CAMBIO CLIMATICO Y DESARROLLO RURAL (VALENCIA)",UTC,ELDA-LACY,ES1914A,Background,Suburban,Nitrogen oxides (air),SP_03066003_12_8,38.45472222,-0.80333333,355,Continuous data collection,2008-09-04T00:00:00Z,,SAM_03066003_12_8,SPP_03066003_12_8.1,Unknown,Chemiluminescence,,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Com. Valenciana,"CONSELLERIA DE AGRICULTURA, MEDIO AMBIENTE, CAMBIO CLIMATICO Y DESARROLLO RURAL (VALENCIA)",UTC,EL PINÓS,ES1913A,Background,Rural,Dibenzo(ah)anthracene in PM10 (aerosol),SP_03105001_94_M,38.45166666,-1.06472222,642,Continuous data collection,2009-01-01T00:00:00Z,,SAM_03105001_94_M,SPP_03105001_94_M.1,,,,Gas chromatography + mass spectrometry (GC-MS),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Andalucía,"CONSEJERIA DE AGRICULTURA, GANADERIA, PESCA Y DESARROLLO SOSTENIBLE. DIRECCION GENERAL DE CALIDAD AMBIENTAL Y CAMBIO CLIMATICO (JUNTA DE ANDALUCIA)",UTC,MEDITERRÁNEO,ES1393A,Traffic,Urban,Benzo(k)fluoranthene in PM10 (aerosol),SP_04013004_96_M,36.84133,-2.44672,51,Continuous data collection,2009-01-01T00:00:00Z,,SAM_04013004_96_M,SPP_04013004_96_M.2,,,,High performance liquid chromatography - mass spectrometry (HPLC-MS),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Andalucía,"CONSEJERIA DE AGRICULTURA, GANADERIA, PESCA Y DESARROLLO SOSTENIBLE. DIRECCION GENERAL DE CALIDAD AMBIENTAL Y CAMBIO CLIMATICO (JUNTA DE ANDALUCIA)",UTC,PZA. DEL CASTILLO,ES1845A,Industrial,Urban,Sulphur dioxide (air),SP_04032005_1_38,36.99678,-1.89535,5,Continuous data collection,2005-07-20T00:00:00Z,,SAM_04032005_1_38,SPP_04032005_1_38.1,Unknown,UV fluorescence,,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Andalucía,"CONSEJERIA DE AGRICULTURA, GANADERIA, PESCA Y DESARROLLO SOSTENIBLE. DIRECCION GENERAL DE CALIDAD AMBIENTAL Y CAMBIO CLIMATICO (JUNTA DE ANDALUCIA)",UTC,PZA. DEL CASTILLO,ES1845A,Industrial,Urban,Nitrogen dioxide (air),SP_04032005_8_8,36.99678,-1.89535,5,Continuous data collection,2018-12-19T00:00:00Z,,SAM_04032005_8_8,SPP_04032005_8_8.2,Thermo model 42i NO/Nox analyser,Chemiluminescence,,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Cataluña,DIRECCIO GENERAL DE QUALITAT AMBIENTAL. SERVICIO DE VIGILANCIA Y CONTROL DEL AIRE (CATALUNA),UTC,Montcada i Reixac (pl. de Lluís Companys),ES0584A,Traffic,Suburban,Carbon monoxide (air),SP_08125002_6_48,41.482016279,2.188296656,34,Continuous data collection,1984-01-18T00:00:00Z,1994-04-01T00:00:00Z,SAM_08125002_6_48,SPP_08125002_6_48.1,DASIBI 3008 CO analyser,Non-dispersive infrared spectroscopy (NDIR),,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Cataluña,DIRECCIO GENERAL DE QUALITAT AMBIENTAL. SERVICIO DE VIGILANCIA Y CONTROL DEL AIRE (CATALUNA),UTC,el Pont de Vilomara i Rocafort (CEIP Pompeu Fabra),ES1777A,Background,Rural,Cadmium in PM10 (aerosol),SP_08182004_28_M,41.701765985,1.87224076,210,Continuous data collection,2010-01-01T00:00:00Z,2011-12-31T00:00:00Z,SAM_08182004_28_M,SPP_08182004_28_M.2,,,,Inductive coupled plasma atomic emission spectrometry (ICP-AES),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Cataluña,DIRECCIO GENERAL DE QUALITAT AMBIENTAL. SERVICIO DE VIGILANCIA Y CONTROL DEL AIRE (CATALUNA),UTC,Rubí (ca n'Oriol),ES1684A,Background,Urban,1-Butene (air),SP_08184006_407_M,41.492082863,2.042497085,171,Continuous data collection,2012-01-01T00:00:00Z,,SAM_08184006_407_M,SPP_08184006_407_M.1,,,,GC-MS type,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Cataluña,DIRECCIO GENERAL DE QUALITAT AMBIENTAL. SERVICIO DE VIGILANCIA Y CONTROL DEL AIRE (CATALUNA),UTC,Rubí (ca n'Oriol),ES1684A,Background,Urban,"1,3,5-Trimethylbenzene (air)",SP_08184006_426_M,41.492082863,2.042497085,171,Continuous data collection,2012-01-01T00:00:00Z,,SAM_08184006_426_M,SPP_08184006_426_M.2,,,,Gas chromatography + mass spectrometry (GC-MS),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Cataluña,DIRECCIO GENERAL DE QUALITAT AMBIENTAL. SERVICIO DE VIGILANCIA Y CONTROL DEL AIRE (CATALUNA),UTC,Sant Celoni (Carles Damm),ES1275A,Background,Suburban,Benzene (air),SP_08202001_30_M,41.689049442,2.495746675,145,Continuous data collection,2003-01-01T00:00:00Z,,SAM_08202001_30_M,SPP_08202001_30_M.1,,,,GC-MS type,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Cataluña,DIRECCIO GENERAL DE QUALITAT AMBIENTAL. SERVICIO DE VIGILANCIA Y CONTROL DEL AIRE (CATALUNA),UTC,Barberà del Vallès (Moragues - Montserrat),ES1551A,Background,Urban,Nitrogen oxides (air),SP_08252006_12_8,41.512675808,2.125383709,131,Continuous data collection,1999-01-01T00:00:00Z,,SAM_08252006_12_8,SPP_08252006_12_8.1,Unknown,Chemiluminescence,,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Cataluña,DIRECCIO GENERAL DE QUALITAT AMBIENTAL. SERVICIO DE VIGILANCIA Y CONTROL DEL AIRE (CATALUNA),UTC,Sant Vicenç dels Horts (Àlaba),ES2011A,Industrial,Suburban,Nitrogen dioxide (air),SP_08263007_8_8,41.400770767,1.999634718,65,Continuous data collection,2012-03-01T00:00:00Z,,SAM_08263007_8_8,SPP_08263007_8_8.1,Unknown,Chemiluminescence,,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Cataluña,DIRECCIO GENERAL DE QUALITAT AMBIENTAL. SERVICIO DE VIGILANCIA Y CONTROL DEL AIRE (CATALUNA),UTC,Terrassa (Pare Alegre),ES1018A,Traffic,Urban,Nitrogen dioxide (air),SP_08279011_8_8,41.556115398,2.007401267,261,Continuous data collection,1990-09-01T00:00:00Z,,SAM_08279011_8_8,SPP_08279011_8_8.1,Environnement S.A. Model AC30M NO2 Analyzer,Chemiluminescence,,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Cataluña,DIRECCIO GENERAL DE QUALITAT AMBIENTAL. SERVICIO DE VIGILANCIA Y CONTROL DEL AIRE (CATALUNA),UTC,Vic (Masferrer),ES2087A,Background,Urban,Particulate matter < 10 µm (aerosol),SP_08298010_10_M,41.929283,2.257302,495,Continuous data collection,2018-01-17T00:00:00Z,,SAM_08298010_10_M,SPP_08298010_10_M.1,,,,Gravimetric analysis,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Cataluña,DIRECCIO GENERAL DE QUALITAT AMBIENTAL. SERVICIO DE VIGILANCIA Y CONTROL DEL AIRE (CATALUNA),UTC,Viladecans (Atrium),ES1903A,Background,Suburban,Lead in PM10 (aerosol),SP_08301004_19_M,41.313475208,2.013824628,14,Continuous data collection,2009-05-01T00:00:00Z,2010-06-01T00:00:00Z,SAM_08301004_19_M,SPP_08301004_19_M.1,,,,Atomic absorption spectrometry (AAS),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Castilla y León,DIRECCIÓN GENERAL DE CALIDAD Y SOSTENIBILIDAD AMBIENTAL. JUNTA DE CASTILLA Y LEÓN,UTC,BURGOS 1,ES1160A,Traffic,Urban,Nitrogen monoxide (air),SP_09059003_7_8,42.35083,-3.67556,929,Continuous data collection,1992-01-01T00:00:00Z,,SAM_09059003_7_8,SPP_09059003_7_8.1,Unknown,Chemiluminescence,,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Castilla y León,DIRECCIÓN GENERAL DE CALIDAD Y SOSTENIBILIDAD AMBIENTAL. JUNTA DE CASTILLA Y LEÓN,UTC,MEDINA DE POMAR,ES1987A,Background,Rural,Nitrogen dioxide (air),SP_09209001_8_8,42.95194444,-3.47527777,613,Continuous data collection,2010-04-08T00:00:00Z,,SAM_09209001_8_8,SPP_09209001_8_8.1,Teledyne API 200E chemiluminescent NOx analyser,Chemiluminescence,,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Extremadura,"CONSEJERIA DE MEDIO AMBIENTE Y RURAL, POLITICAS AGRARIAS Y TERRITORIO (JUNTA DE EXTREMADURA)",UTC,PLASENCIA,ES1997A,Background,Suburban,Arsenic in PM10 (aerosol),SP_10148001_17_M,40.07778,-6.14722,181,Continuous data collection,2011-01-01T00:00:00Z,,SAM_10148001_17_M,SPP_10148001_17_M.1,,,,Atomic absorption spectrometry (AAS),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Extremadura,"CONSEJERIA DE MEDIO AMBIENTE Y RURAL, POLITICAS AGRARIAS Y TERRITORIO (JUNTA DE EXTREMADURA)",UTC,MONFRAGÜE,ES1616A,Background,Rural,Toluene (air),SP_10182001_20_59,39.84917,-5.93972,376,Continuous data collection,2004-09-01T00:00:00Z,,SAM_10182001_20_59,SPP_10182001_20_59.1,Unknown,Gas chromatography followed by mass spectrometry (GC-MS),,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Extremadura,"CONSEJERIA DE MEDIO AMBIENTE Y RURAL, POLITICAS AGRARIAS Y TERRITORIO (JUNTA DE EXTREMADURA)",UTC,MONFRAGÜE,ES1616A,Background,Rural,Cadmium in PM10 (aerosol),SP_10182001_28_M,39.84917,-5.93972,376,Continuous data collection,2007-01-01T00:00:00Z,,SAM_10182001_28_M,SPP_10182001_28_M.1,,,,Atomic absorption spectrometry (AAS),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Andalucía,"CONSEJERIA DE AGRICULTURA, GANADERIA, PESCA Y DESARROLLO SOSTENIBLE. DIRECCION GENERAL DE CALIDAD AMBIENTAL Y CAMBIO CLIMATICO (JUNTA DE ANDALUCIA)",UTC,ALGAR,ES1875A,Industrial,Suburban,Nitrogen dioxide (air),SP_11003001_8_8,36.64963,-5.6614,207,Continuous data collection,2005-04-19T00:00:00Z,,SAM_11003001_8_8,SPP_11003001_8_8.1,Unknown,Chemiluminescence,,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Andalucía,"CONSEJERIA DE AGRICULTURA, GANADERIA, PESCA Y DESARROLLO SOSTENIBLE. DIRECCION GENERAL DE CALIDAD AMBIENTAL Y CAMBIO CLIMATICO (JUNTA DE ANDALUCIA)",UTC,AVDA. MARCONI,ES1479A,Traffic,Urban,Arsenic in PM10 (aerosol),SP_11012002_17_M,36.50602,-6.26857,4,Continuous data collection,2012-01-01T00:00:00Z,,SAM_11012002_17_M,SPP_11012002_17_M.1,,,,Inductive coupled plasma atomic emission spectrometry (ICP-AES),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Andalucía,"CONSEJERIA DE AGRICULTURA, GANADERIA, PESCA Y DESARROLLO SOSTENIBLE. DIRECCION GENERAL DE CALIDAD AMBIENTAL Y CAMBIO CLIMATICO (JUNTA DE ANDALUCIA)",UTC,JEREZ-CHAPMN,ES1781A,Background,Urban,Nitrogen oxides (air),SP_11020004_12_8,36.68855,-6.11724,62,Continuous data collection,2004-11-04T00:00:00Z,,SAM_11020004_12_8,SPP_11020004_12_8.1,Unknown,Chemiluminescence,,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Andalucía,"CONSEJERIA DE AGRICULTURA, GANADERIA, PESCA Y DESARROLLO SOSTENIBLE. DIRECCION GENERAL DE CALIDAD AMBIENTAL Y CAMBIO CLIMATICO (JUNTA DE ANDALUCIA)",UTC,RIO SAN PEDRO,ES1516A,Background,Urban,Particulate matter < 10 µm (aerosol),SP_11028001_10_49,36.52283,-6.22517,1,Continuous data collection,1998-05-01T00:00:00Z,,SAM_11028001_10_49,SPP_11028001_10_49.1,Unknown,Beta ray attenuation,,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Com. Valenciana,"CONSELLERIA DE AGRICULTURA, MEDIO AMBIENTE, CAMBIO CLIMATICO Y DESARROLLO RURAL (VALENCIA)",UTC,CASTELLÓ-PENYETA,ES1386A,Industrial,Suburban,Particulate matter < 10 µm (aerosol),SP_12040008_10_46,40.01277777,-0.05722222,106,Continuous data collection,2009-01-01T00:00:00Z,,SAM_12040008_10_46,SPP_12040008_10_46.1,Unknown,Light scattering,,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Com. Valenciana,"CONSELLERIA DE AGRICULTURA, MEDIO AMBIENTE, CAMBIO CLIMATICO Y DESARROLLO RURAL (VALENCIA)",UTC,CIRAT,ES1689A,Background,Rural,Benzo(b)fluoranthene in PM10 (aerosol),SP_12046001_98_M,40.05416666,-0.46833333,466,Continuous data collection,2010-06-01T00:00:00Z,,SAM_12046001_98_M,SPP_12046001_98_M.1,,,,Gas chromatography + mass spectrometry (GC-MS),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Com. Valenciana,"CONSELLERIA DE AGRICULTURA, MEDIO AMBIENTE, CAMBIO CLIMATICO Y DESARROLLO RURAL (VALENCIA)",UTC,CORATXAR,ES1437A,Industrial,Rural,Sulphur dioxide (air),SP_12093004_1_38,40.69166666,0.08472222,1200,Continuous data collection,1996-01-01T00:00:00Z,,SAM_12093004_1_38,SPP_12093004_1_38.1,Unknown,UV fluorescence,,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Com. Valenciana,"CONSELLERIA DE AGRICULTURA, MEDIO AMBIENTE, CAMBIO CLIMATICO Y DESARROLLO RURAL (VALENCIA)",UTC,LA VALL D'UIXÓ,ES1969A,Background,Suburban,Ozone (air),SP_12126003_14_6,39.82361111,-0.24444444,250,Continuous data collection,2010-04-20T00:00:00Z,,SAM_12126003_14_6,SPP_12126003_14_6.1,Unknown,Ultraviolet (UV) photometry,,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Com. Valenciana,"CONSELLERIA DE AGRICULTURA, MEDIO AMBIENTE, CAMBIO CLIMATICO Y DESARROLLO RURAL (VALENCIA)",UTC,LA VALL D'UIXÓ,ES1969A,Background,Suburban,Nickel in PM10 (aerosol),SP_12126003_62_M,39.82361111,-0.24444444,250,Continuous data collection,2010-04-20T00:00:00Z,,SAM_12126003_62_M,SPP_12126003_62_M.1,,,,Inductive coupled plasma mass spectrometryscopy (ICP-MS),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Cast. la Mancha,"CONSEJERÍA DE AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL. VICECONSEJERÍA DE MEDIO AMBIENTE (CASTILLA LA MANCHA)",UTC,CIUDAD REAL,ES1857A,Background,Suburban,Nitrogen oxides (air),SP_13034002_12_8,38.9939,-3.9378,635,Continuous data collection,2007-11-29T00:00:00Z,,SAM_13034002_12_8,SPP_13034002_12_8.1,Teledyne API 200E chemiluminescent NOx analyser,Chemiluminescence,,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Cast. la Mancha,"CONSEJERÍA DE AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL. VICECONSEJERÍA DE MEDIO AMBIENTE (CASTILLA LA MANCHA)",UTC,CAMPO DE FÚTBOL,ES1279A,Industrial,Suburban,Benzo(a)pyrene in PM10 (aerosol),SP_13071015_27_M,38.68198,-4.08858,685,Continuous data collection,2010-01-01T00:00:00Z,,SAM_13071015_27_M,SPP_13071015_27_M.2,,,,High performance liquid chromatography - fluorescence detection (HPLC-FLD),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Cast. la Mancha,"CONSEJERÍA DE AGRICULTURA, MEDIO AMBIENTE Y DESARROLLO RURAL. VICECONSEJERÍA DE MEDIO AMBIENTE (CASTILLA LA MANCHA)",UTC,CAMPO DE FÚTBOL,ES1279A,Industrial,Suburban,Benzene (air),SP_13071015_30_59,38.68198,-4.08858,685,Continuous data collection,2001-10-29T00:00:00Z,2018-11-28T00:00:00Z,SAM_13071015_30_59,SPP_13071015_30_59.1,Unknown,Gas chromatography followed by mass spectrometry (GC-MS),,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Andalucía,"CONSEJERIA DE AGRICULTURA, GANADERIA, PESCA Y DESARROLLO SOSTENIBLE. DIRECCION GENERAL DE CALIDAD AMBIENTAL Y CAMBIO CLIMATICO (JUNTA DE ANDALUCIA)",UTC,ASOMADILLA,ES1800A,Background,Suburban,Nitrogen oxides (air),SP_14021006_12_8,37.90274,-4.77958,152,Continuous data collection,2005-06-29T00:00:00Z,,SAM_14021006_12_8,SPP_14021006_12_8.1,Unknown,Chemiluminescence,,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Andalucía,"CONSEJERIA DE AGRICULTURA, GANADERIA, PESCA Y DESARROLLO SOSTENIBLE. DIRECCION GENERAL DE CALIDAD AMBIENTAL Y CAMBIO CLIMATICO (JUNTA DE ANDALUCIA)",UTC,ASOMADILLA,ES1800A,Background,Suburban,"m,p-Xylene (air)",SP_14021006_431_I,37.90274,-4.77958,152,Continuous data collection,2009-01-01T00:00:00Z,,SAM_14021006_431_I,SPP_14021006_431_I.1,,,,Gas chromatography + mass spectrometry (GC-MS),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Andalucía,"CONSEJERIA DE AGRICULTURA, GANADERIA, PESCA Y DESARROLLO SOSTENIBLE. DIRECCION GENERAL DE CALIDAD AMBIENTAL Y CAMBIO CLIMATICO (JUNTA DE ANDALUCIA)",UTC,LEPANTO,ES1799A,Background,Urban,Benzo(b)fluoranthene in PM10 (aerosol),SP_14021007_98_M,37.89261,-4.76234,119,Continuous data collection,2009-01-01T00:00:00Z,,SAM_14021007_98_M,SPP_14021007_98_M.2,,,,High performance liquid chromatography - mass spectrometry (HPLC-MS),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Andalucía,"CONSEJERIA DE AGRICULTURA, GANADERIA, PESCA Y DESARROLLO SOSTENIBLE. DIRECCION GENERAL DE CALIDAD AMBIENTAL Y CAMBIO CLIMATICO (JUNTA DE ANDALUCIA)",UTC,POBLADO,ES0926A,Industrial,Rural,Arsenic in PM10 (aerosol),SP_14026002_17_M,38.10814,-4.9268,432,Continuous data collection,2010-01-01T00:00:00Z,,SAM_14026002_17_M,SPP_14026002_17_M.1,,,,Inductive coupled plasma atomic emission spectrometry (ICP-AES),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Andalucía,"CONSEJERIA DE AGRICULTURA, GANADERIA, PESCA Y DESARROLLO SOSTENIBLE. DIRECCION GENERAL DE CALIDAD AMBIENTAL Y CAMBIO CLIMATICO (JUNTA DE ANDALUCIA)",UTC,PALOMARES,ES1547A,Industrial,Rural,Nitrogen monoxide (air),SP_04035002_7_8,37.25497,-1.78174,11,Continuous data collection,2000-09-01T00:00:00Z,,SAM_04035002_7_8,SPP_04035002_7_8.1,Unknown,Chemiluminescence,,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Andalucía,"CONSEJERIA DE AGRICULTURA, GANADERIA, PESCA Y DESARROLLO SOSTENIBLE. DIRECCION GENERAL DE CALIDAD AMBIENTAL Y CAMBIO CLIMATICO (JUNTA DE ANDALUCIA)",UTC,RODALQUILAR,ES0624A,Industrial,Suburban,Nitrogen oxides (air),SP_04066003_12_8,36.84745,-2.03819,50,Continuous data collection,2005-12-31T00:00:00Z,,SAM_04066003_12_8,SPP_04066003_12_8.1,Unknown,Chemiluminescence,,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Extremadura,"CONSEJERIA DE MEDIO AMBIENTE Y RURAL, POLITICAS AGRARIAS Y TERRITORIO (JUNTA DE EXTREMADURA)",UTC,BADAJOZ,ES1601A,Background,Urban,Nitrogen oxides (air),SP_06015001_12_8,38.88763,-7.01145,390,Continuous data collection,2001-05-31T00:00:00Z,,SAM_06015001_12_8,SPP_06015001_12_8.1,DASIBI 2108 NOx analyser,Chemiluminescence,,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Extremadura,"CONSEJERIA DE MEDIO AMBIENTE Y RURAL, POLITICAS AGRARIAS Y TERRITORIO (JUNTA DE EXTREMADURA)",UTC,BADAJOZ,ES1601A,Background,Urban,Lead in PM10 (aerosol),SP_06015001_19_M,38.88763,-7.01145,390,Continuous data collection,2007-01-01T00:00:00Z,,SAM_06015001_19_M,SPP_06015001_19_M.1,,,,Atomic absorption spectrometry (AAS),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Islas Baleares,"DIRECCIÓ GENERAL D'ENERGIA I CANVI CLIMÀTIC. CONSELLERIA DE TERRITORI, ENERGIA I MOBILITAT. SECCIÓ CONTAMINACIÓ ATMOSFÈRICA. GOVERN DE LES ILLES BALEARS",UTC,S'ALBUFERA,ES1093A,Background,Rural,Cadmium in PM10 (aerosol),SP_07003001_28_M,39.78995,3.07413,6,Continuous data collection,2014-01-01T00:00:00Z,,SAM_07003001_28_M,SPP_07003001_28_M.1,,,,Graphite furnace atomic absorption spectrometry (GF-AAS),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Islas Baleares,"DIRECCIÓ GENERAL D'ENERGIA I CANVI CLIMÀTIC. CONSELLERIA DE TERRITORI, ENERGIA I MOBILITAT. SECCIÓ CONTAMINACIÓ ATMOSFÈRICA. GOVERN DE LES ILLES BALEARS",UTC,ALCUDIA I,ES1517A,Background,Rural,Lead in PM10 (aerosol),SP_07003004_19_M,39.8348,3.1455,15,Continuous data collection,2011-01-01T00:00:00Z,,SAM_07003004_19_M,SPP_07003004_19_M.1,,,,Graphite furnace atomic absorption spectrometry (GF-AAS),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Islas Baleares,"DIRECCIÓ GENERAL D'ENERGIA I CANVI CLIMÀTIC. CONSELLERIA DE TERRITORI, ENERGIA I MOBILITAT. SECCIÓ CONTAMINACIÓ ATMOSFÈRICA. GOVERN DE LES ILLES BALEARS",UTC,HOSPITAL JOAN MARCH,ES1827A,Background,Rural,Benzo(a)pyrene in PM10 (aerosol),SP_07010001_27_M,39.67766,2.68665,172,Continuous data collection,2010-01-01T00:00:00Z,,SAM_07010001_27_M,SPP_07010001_27_M.1,,,,High performance liquid chromatography - mass spectrometry (HPLC-MS),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Islas Baleares,"DIRECCIÓ GENERAL D'ENERGIA I CANVI CLIMÀTIC. CONSELLERIA DE TERRITORI, ENERGIA I MOBILITAT. SECCIÓ CONTAMINACIÓ ATMOSFÈRICA. GOVERN DE LES ILLES BALEARS",UTC,CAN MISSES,ES1246A,Industrial,Urban,Benzo(j)fluoranthene in PM10 (aerosol),SP_07026001_97_M,38.9138,1.4143,25,Continuous data collection,2014-01-01T00:00:00Z,,SAM_07026001_97_M,SPP_07026001_97_M.1,,,,High performance liquid chromatography - mass spectrometry (HPLC-MS),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Islas Baleares,"DIRECCIÓ GENERAL D'ENERGIA I CANVI CLIMÀTIC. CONSELLERIA DE TERRITORI, ENERGIA I MOBILITAT. SECCIÓ CONTAMINACIÓ ATMOSFÈRICA. GOVERN DE LES ILLES BALEARS",UTC,POUS,ES1095A,Industrial,Urban,Cadmium in PM10 (aerosol),SP_07032002_28_M,39.8909,4.253,55,Continuous data collection,2014-01-01T00:00:00Z,,SAM_07032002_28_M,SPP_07032002_28_M.1,,,,Graphite furnace atomic absorption spectrometry (GF-AAS),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,CCAA Islas Baleares,"DIRECCIÓ GENERAL D'ENERGIA I CANVI CLIMÀTIC. CONSELLERIA DE TERRITORI, ENERGIA I MOBILITAT. SECCIÓ CONTAMINACIÓ ATMOSFÈRICA. GOVERN DE LES ILLES BALEARS",UTC,PORT DE MAO,ES2092A,Industrial,Suburban,Benzo(k)fluoranthene in PM10 (aerosol),SP_07032003_96_M,39.8926,4.257,42,Continuous data collection,2019-01-21T00:00:00Z,,SAM_07032003_96_M,SPP_07032003_96_M.1,,,,High performance liquid chromatography - mass spectrometry (HPLC-MS),http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
Spain,ES.BDCA.AQD,EMEP/VAG/CAMP,AGENCIA ESTATAL METEOROLOGÍA,UTC,MAHÓN,ES0006R,Background,Rural,Nitrogen monoxide (air),SP_07032999_7_8,39.87528,4.31639,78,Continuous data collection,2008-01-01T00:00:00Z,,SAM_07032999_7_8,SPP_07032999_7_8.1,Unknown,Chemiluminescence,,,http://cdr.eionet.europa.eu/es/eu/aqd/d/envxfin7q
